公司代码,公司简称,发函日期,函件类别,函件内容,公司回复
2121.0,科陆电子,2019-10-11,关注函,LSD00212151013.pdf,LSD002121510132780HF.pdf
2611.0,东方精工,2019-10-11,关注函,LSD00261151083.pdf,LSD002611510832749HF.pdf
900.0,现代投资,2019-10-11,许可类重组问询函,CDD00090055923.pdf,CDD000900559231639HF.pdf
2642.0,*ST荣联,2019-10-11,关注函,LSD00264251012.pdf,LSD002642510122758HF.pdf
502.0,绿景控股,2019-10-10,关注函,CDD00050255919.pdf,CDD000502559191638HF.pdf
18.0,*ST神城,2019-10-10,半年报问询函,CDD00001855904.pdf,
975.0,银泰资源,2019-10-10,许可类重组问询函,CDD00097555920.pdf,CDD000975559201642HF.pdf
571.0,*ST大洲,2019-10-10,半年报问询函,CDD00057155760.pdf,CDD000571557601641HF.pdf
2073.0,软控股份,2019-10-10,关注函,LSD00207351017.pdf,LSD002073510172763HF.pdf
2619.0,艾格拉斯,2019-10-10,关注函,LSD00261951029.pdf,LSD002619510292766HF.pdf
2488.0,金固股份,2019-10-9,关注函,LSD00248851022.pdf,LSD002488510222750HF.pdf
2167.0,东方锆业,2019-10-9,关注函,LSD00216751043.pdf,LSD002167510432748HF.pdf
2656.0,摩登大道,2019-9-30,半年报问询函,LSD00265650946.pdf,LSD002656509462744HF.pdf
2316.0,亚联发展,2019-9-30,关注函,LSD00231650959.pdf,LSD002316509592746HF.pdf
592.0,平潭发展,2019-9-29,半年报问询函,CDD00059255865.pdf,CDD000592558651648HF.pdf
2358.0,森源电气,2019-9-27,关注函,LSD00235850983.pdf,LSD002358509832738HF.pdf
2210.0,*ST飞马,2019-9-27,半年报问询函,LSD00221050976.pdf,LSD002210509762742HF.pdf
2714.0,牧原股份,2019-9-27,关注函,LSD00271450982.pdf,LSD002714509822756HF.pdf
410.0,*ST沈机,2019-9-27,半年报问询函,CDD00041055830.pdf,CDD000410558301634HF.pdf
422.0,ST宜化,2019-9-27,半年报问询函,CDD00042255848.pdf,CDD000422558481637HF.pdf
2447.0,晨鑫科技,2019-9-26,关注函,LSD00244750979.pdf,LSD002447509792759HF.pdf
2247.0,聚力文化,2019-9-26,关注函,LSD00224750957.pdf,LSD002247509572737HF.pdf
2758.0,华通医药,2019-9-24,许可类重组问询函,LSD00275850879.pdf,LSD002758508792741HF.pdf
518.0,四环生物,2019-9-24,关注函,CDD00051855867.pdf,CDD000518558671635HF.pdf
2827.0,高争民爆,2019-9-24,非许可类重组问询函,LSD00282750878.pdf,LSD002827508782745HF.pdf
2447.0,晨鑫科技,2019-9-23,关注函,LSD00244750912.pdf,LSD002447509122734HF.pdf
2021.0,*ST中捷,2019-9-23,问询函,LSD00202150929.pdf,LSD002021509292725HF.pdf
506.0,中润资源,2019-9-23,半年报问询函,CDD00050655827.pdf,CDD000506558271636HF.pdf
2724.0,海洋王,2019-9-21,许可类重组问询函,LSD00272450893.pdf,LSD002724508932735HF.pdf
2289.0,*ST宇顺,2019-9-20,非许可类重组问询函,LSD00228950903.pdf,LSD002289509032739HF.pdf
2486.0,嘉麟杰,2019-9-20,许可类重组问询函,LSD00248650869.pdf,LSD002486508692731HF.pdf
2173.0,创新医疗,2019-9-20,关注函,LSD00217350885.pdf,LSD002173508852764HF.pdf
971.0,*ST高升,2019-9-20,关注函,CDD00097155839.pdf,CDD000971558391633HF.pdf
523.0,广州浪奇,2019-9-19,半年报问询函,CDD00052355835.pdf,CDD000523558351631HF.pdf
587.0,金洲慈航,2019-9-19,半年报问询函,CDD00058755829.pdf,CDD000587558291640HF.pdf
2279.0,久其软件,2019-9-19,关注函,LSD00227950882.pdf,LSD002279508822729HF.pdf
2711.0,*ST欧浦,2019-9-18,半年报问询函,LSD00271150849.pdf,LSD002711508492733HF.pdf
2570.0,贝因美,2019-9-18,关注函,LSD00257050847.pdf,LSD002570508472724HF.pdf
2662.0,京威股份,2019-9-16,关注函,LSD00266250841.pdf,LSD002662508412730HF.pdf
813.0,德展健康,2019-9-16,半年报问询函,CDD00081355778.pdf,CDD000813557781630HF.pdf
2569.0,*ST步森,2019-9-16,关注函,LSD00256950843.pdf,LSD002569508432722HF.pdf
982.0,*ST 中绒,2019-9-16,半年报问询函,CDD00098255814.pdf,CDD000982558141650HF.pdf
2470.0,金正大,2019-9-16,半年报问询函,LSD00247050807.pdf,LSD002470508072743HF.pdf
2266.0,浙富控股,2019-9-12,许可类重组问询函,LSD00226650806.pdf,LSD002266508062723HF.pdf
939.0,*ST凯迪,2019-9-12,半年报问询函,CDD00093955777.pdf,
166.0,申万宏源,2019-9-12,半年报问询函,CDD00016655799.pdf,CDD000166557991627HF.pdf
752.0,*ST西发,2019-9-11,半年报问询函,CDD00075255734.pdf,CDD000752557341704HF.pdf
971.0,*ST高升,2019-9-11,关注函,CDD00097155794.pdf,CDD000971557941632HF.pdf
686.0,东北证券,2019-9-11,半年报问询函,CDD00068655792.pdf,CDD000686557921628HF.pdf
835.0,长城动漫,2019-9-11,半年报问询函,CDD00083555772.pdf,CDD000835557721653HF.pdf
2533.0,金杯电工,2019-9-10,许可类重组问询函,LSD00253350727.pdf,LSD002533507272719HF.pdf
2143.0,*ST印纪,2019-9-10,关注函,LSD00214350779.pdf,
800.0,一汽轿车,2019-9-9,许可类重组问询函,CDD00080055779.pdf,CDD000800557791626HF.pdf
2556.0,辉隆股份,2019-9-9,许可类重组问询函,LSD00255650755.pdf,LSD002556507552715HF.pdf
2069.0,獐子岛,2019-9-9,半年报问询函,LSD00206950710.pdf,LSD002069507102753HF.pdf
2501.0,*ST利源,2019-9-9,半年报问询函,LSD00250150742.pdf,LSD002501507422752HF.pdf
2124.0,天邦股份,2019-9-9,半年报问询函,LSD00212450736.pdf,LSD002124507362716HF.pdf
2509.0,天广中茂,2019-9-7,关注函,LSD00250950738.pdf,LSD002509507382713HF.pdf
2354.0,天神娱乐,2019-9-6,关注函,LSD00235450723.pdf,LSD002354507232732HF.pdf
2121.0,科陆电子,2019-9-6,关注函,LSD00212150705.pdf,LSD002121507052720HF.pdf
2143.0,*ST印纪,2019-9-6,关注函,LSD00214350737.pdf,
2770.0,科迪乳业,2019-9-5,半年报问询函,LSD00277050717.pdf,LSD002770507172726HF.pdf
2143.0,*ST印纪,2019-9-5,关注函,LSD00214350713.pdf,
2569.0,*ST步森,2019-9-4,关注函,LSD00256950719.pdf,LSD002569507192706HF.pdf
953.0,*ST河化,2019-9-4,许可类重组问询函,CDD00095355735.pdf,CDD000953557351625HF.pdf
2141.0,贤丰控股,2019-9-4,关注函,LSD00214150700.pdf,LSD002141507002708HF.pdf
595.0,宝塔实业,2019-9-3,关注函,CDD00059555749.pdf,CDD000595557491621HF.pdf
2760.0,凤形股份,2019-9-3,关注函,LSD00276050596.pdf,LSD002760505962714HF.pdf
2569.0,*ST步森,2019-9-3,关注函,LSD00256950688.pdf,LSD002569506882701HF.pdf
2231.0,奥维通信,2019-9-2,关注函,LSD00223150653.pdf,LSD002231506532717HF.pdf
2069.0,獐子岛,2019-8-30,关注函,LSD00206950658.pdf,
2716.0,金贵银业,2019-8-30,关注函,LSD00271650663.pdf,LSD002716506632704HF.pdf
38.0,深大通,2019-8-30,关注函,CDD00003855720.pdf,CDD000038557201619HF.pdf
43.0,中航善达,2019-8-29,许可类重组问询函,CDD00004355710.pdf,CDD000043557101620HF.pdf
2021.0,*ST中捷,2019-8-29,关注函,LSD00202150639.pdf,LSD002021506392695HF.pdf
2793.0,东音股份,2019-8-29,关注函,LSD00279350629.pdf,LSD002793506292700HF.pdf
2586.0,ST围海,2019-8-29,关注函,LSD00258650635.pdf,LSD002586506352707HF.pdf
2247.0,聚力文化,2019-8-28,关注函,LSD00224750627.pdf,LSD002247506272710HF.pdf
2505.0,大康农业,2019-8-28,半年报问询函,LSD00250550621.pdf,LSD002505506212711HF.pdf
2307.0,北新路桥,2019-8-28,许可类重组问询函,LSD00230750510.pdf,LSD002307505102727HF.pdf
2890.0,弘宇股份,2019-8-28,关注函,LSD00289050606.pdf,LSD002890506062736HF.pdf
2569.0,*ST步森,2019-8-28,关注函,LSD00256950590.pdf,LSD002569505902694HF.pdf
2359.0,*ST北讯,2019-8-26,关注函,LSD00235950585.pdf,LSD002359505852693HF.pdf
981.0,ST银亿,2019-8-26,关注函,CDD00098155712.pdf,CDD000981557121617HF.pdf
669.0,金鸿控股,2019-8-23,非许可类重组问询函,CDD00066955698.pdf,CDD000669556981615HF.pdf
2656.0,摩登大道,2019-8-23,关注函,LSD00265650581.pdf,LSD002656505812684HF.pdf
637.0,茂化实华,2019-8-23,关注函,CDD00063755692.pdf,CDD000637556921622HF.pdf
2692.0,ST远程,2019-8-23,关注函,LSD00269250522.pdf,LSD002692505222691HF.pdf
2716.0,金贵银业,2019-8-22,关注函,LSD00271650556.pdf,LSD002716505562718HF.pdf
2173.0,创新医疗,2019-8-22,关注函,LSD00217350551.pdf,LSD002173505512740HF.pdf
737.0,ST南风,2019-8-21,关注函,CDD00073755676.pdf,CDD000737556761614HF.pdf
2547.0,春兴精工,2019-8-21,问询函,LSD00254750561.pdf,LSD002547505612685HF.pdf
2173.0,创新医疗,2019-8-21,关注函,LSD00217350541.pdf,
2505.0,大康农业,2019-8-20,违法违规线索分析报告,LSD00250550539.pdf,LSD002505505392682HF.pdf
2696.0,百洋股份,2019-8-16,关注函,LSD00269650492.pdf,LSD002696504922683HF.pdf
10.0,*ST美丽,2019-8-15,半年报问询函,CDD00001055599.pdf,CDD000010555991618HF.pdf
662.0,天夏智慧,2019-8-15,关注函,CDD00066255655.pdf,CDD000662556551644HF.pdf
967.0,盈峰环境,2019-8-15,关注函,CDD00096755659.pdf,CDD000967556591611HF.pdf
2569.0,*ST步森,2019-8-15,关注函,LSD00256950493.pdf,LSD002569504932678HF.pdf
982.0,*ST 中绒,2019-8-14,关注函,CDD00098255649.pdf,CDD000982556491610HF.pdf
2005.0,*ST德豪,2019-8-14,关注函,LSD00200550456.pdf,LSD002005504562689HF.pdf
2464.0,众应互联,2019-8-13,关注函,LSD00246450463.pdf,LSD002464504632794HF.pdf
2173.0,创新医疗,2019-8-13,关注函,LSD00217350469.pdf,LSD002173504692677HF.pdf
2073.0,软控股份,2019-8-13,关注函,LSD00207350455.pdf,LSD002073504552703HF.pdf
2018.0,*ST华信,2019-8-8,关注函,LSD00201850439.pdf,LSD002018504392674HF.pdf
2471.0,中超控股,2019-8-8,关注函,LSD00247150416.pdf,LSD002471504162690HF.pdf
2716.0,金贵银业,2019-8-8,关注函,LSD00271650414.pdf,LSD002716504142705HF.pdf
557.0,西部创业,2019-8-7,关注函,CDD00055755602.pdf,CDD000557556021609HF.pdf
38.0,深大通,2019-8-7,关注函,CDD00003855600.pdf,CDD000038556001604HF.pdf
2450.0,*ST康得,2019-8-7,关注函,LSD00245050392.pdf,LSD002450503922676HF.pdf
2504.0,弘高创意,2019-8-5,问询函,LSD00250450397.pdf,LSD002504503972670HF.pdf
2509.0,天广中茂,2019-8-5,问询函,LSD00250950398.pdf,LSD002509503982699HF.pdf
2770.0,科迪乳业,2019-8-5,关注函,LSD00277050374.pdf,LSD002770503742680HF.pdf
2770.0,科迪乳业,2019-8-3,关注函,LSD00277050370.pdf,LSD002770503702679HF.pdf
2207.0,ST准油,2019-8-2,关注函,LSD00220750318.pdf,LSD002207503182668HF.pdf
2018.0,*ST华信,2019-8-1,关注函,LSD00201850353.pdf,LSD002018503532672HF.pdf
890.0,法 尔 胜,2019-8-1,关注函,CDD00089055564.pdf,CDD000890555641608HF.pdf
2201.0,九鼎新材,2019-7-31,关注函,LSD00220150338.pdf,LSD002201503382663HF.pdf
2366.0,台海核电,2019-7-31,关注函,LSD00236650307.pdf,LSD002366503072671HF.pdf
2220.0,ST天宝,2019-7-31,关注函,LSD00222050321.pdf,LSD002220503212664HF.pdf
2247.0,聚力文化,2019-7-30,关注函,LSD00224750281.pdf,LSD002247502812662HF.pdf
2413.0,雷科防务,2019-7-28,许可类重组问询函,LSD00241350264.pdf,LSD002413502642665HF.pdf
2558.0,巨人网络,2019-7-26,非许可类重组问询函,LSD00255850230.pdf,
2249.0,大洋电机,2019-7-25,关注函,LSD00224950277.pdf,
2477.0,*ST雏鹰,2019-7-24,关注函,LSD00247750280.pdf,LSD002477502802655HF.pdf
2592.0,八菱科技,2019-7-24,关注函,LSD00259250250.pdf,LSD002592502502696HF.pdf
2006.0,精功科技,2019-7-24,关注函,LSD00200650258.pdf,LSD002006502582656HF.pdf
603.0,盛达矿业,2019-7-23,关注函,CDD00060355523.pdf,CDD000603555231597HF.pdf
622.0,恒立实业,2019-7-23,关注函,CDD00062255504.pdf,CDD000622555041598HF.pdf
150.0,宜华健康,2019-7-23,关注函,CDD00015055501.pdf,CDD000150555011624HF.pdf
2471.0,中超控股,2019-7-23,关注函,LSD00247150237.pdf,LSD002471502372669HF.pdf
2499.0,*ST科林,2019-7-22,关注函,LSD00249950213.pdf,LSD002499502132657HF.pdf
2231.0,奥维通信,2019-7-21,关注函,LSD00223150225.pdf,LSD002231502252667HF.pdf
911.0,*ST 南糖,2019-7-19,关注函,CDD00091155480.pdf,CDD000911554801599HF.pdf
716.0,黑芝麻,2019-7-17,关注函,CDD00071655470.pdf,CDD000716554701595HF.pdf
958.0,东方能源,2019-7-17,许可类重组问询函,CDD00095855475.pdf,CDD000958554751596HF.pdf
688.0,国城矿业,2019-7-17,关注函,CDD00068855473.pdf,CDD000688554731593HF.pdf
2806.0,华锋股份,2019-7-17,关注函,LSD00280650169.pdf,LSD002806501692646HF.pdf
890.0,法 尔 胜,2019-7-16,关注函,CDD00089055469.pdf,
2366.0,台海核电,2019-7-16,关注函,LSD00236650170.pdf,LSD002366501702643HF.pdf
2661.0,克明面业,2019-7-16,关注函,LSD00266150180.pdf,LSD002661501802640HF.pdf
2456.0,欧菲光,2019-7-15,关注函,LSD00245650153.pdf,LSD002456501532652HF.pdf
2108.0,沧州明珠,2019-7-12,关注函,LSD00210850120.pdf,LSD002108501202641HF.pdf
2005.0,*ST德豪,2019-7-12,关注函,LSD00200550088.pdf,LSD002005500882661HF.pdf
2356.0,*ST赫美,2019-7-11,关注函,LSD00235650069.pdf,LSD002356500692681HF.pdf
656.0,金科股份,2019-7-10,关注函,CDD00065655419.pdf,CDD000656554191583HF.pdf
2208.0,合肥城建,2019-7-9,许可类重组问询函,LSD00220849997.pdf,LSD002208499972638HF.pdf
766.0,通化金马,2019-7-8,关注函,CDD00076655406.pdf,CDD000766554061602HF.pdf
2249.0,大洋电机,2019-7-5,关注函,LSD00224949968.pdf,LSD002249499682653HF.pdf
2064.0,华峰氨纶,2019-7-5,许可类重组问询函,LSD00206449891.pdf,LSD002064498912642HF.pdf
2263.0,*ST东南,2019-7-3,年报问询函,LSD00226349931.pdf,
2038.0,双鹭药业,2019-7-2,关注函,LSD00203849815.pdf,LSD002038498152632HF.pdf
2711.0,*ST欧浦,2019-7-2,关注函,LSD00271149867.pdf,LSD002711498672673HF.pdf
723.0,美锦能源,2019-7-1,关注函,CDD00072355209.pdf,CDD000723552091581HF.pdf
2452.0,长高集团,2019-7-1,关注函,LSD00245249874.pdf,LSD002452498742629HF.pdf
2077.0,大港股份,2019-7-1,年报问询函,LSD00207749762.pdf,LSD002077497622636HF.pdf
4.0,国农科技,2019-6-28,许可类重组问询函,CDD00000455187.pdf,CDD000004551871578HF.pdf
510.0,金路集团,2019-6-28,关注函,CDD00051055200.pdf,CDD000510552001575HF.pdf
2692.0,ST远程,2019-6-27,关注函,LSD00269249691.pdf,LSD002692496912692HF.pdf
892.0,欢瑞世纪,2019-6-26,年报问询函,CDD00089254883.pdf,CDD000892548831585HF.pdf
2444.0,巨星科技,2019-6-25,非许可类重组问询函,LSD00244449713.pdf,LSD002444497132634HF.pdf
2329.0,皇氏集团,2019-6-24,关注函,LSD00232949635.pdf,LSD002329496352623HF.pdf
586.0,汇源通信,2019-6-21,关注函,CDD00058655110.pdf,CDD000586551101600HF.pdf
586.0,汇源通信,2019-6-21,关注函,CDD00058655115.pdf,CDD000586551151601HF.pdf
586.0,汇源通信,2019-6-21,关注函,CDD00058655120.pdf,CDD000586551201594HF.pdf
2450.0,*ST康得,2019-6-21,关注函,LSD00245049546.pdf,LSD002450495462621HF.pdf
818.0,航锦科技,2019-6-20,许可类重组问询函,CDD00081855078.pdf,CDD000818550781566HF.pdf
408.0,藏格控股,2019-6-19,关注函,CDD00040855096.pdf,CDD000408550961559HF.pdf
939.0,*ST凯迪,2019-6-19,年报问询函,CDD00093955083.pdf,
571.0,*ST大洲,2019-6-19,关注函,CDD00057155075.pdf,CDD000571550751572HF.pdf
2119.0,康强电子,2019-6-19,问询函,LSD00211949351.pdf,LSD002119493512626HF.pdf
2199.0,东晶电子,2019-6-19,关注函,LSD00219949369.pdf,LSD002199493692614HF.pdf
2592.0,八菱科技,2019-6-18,关注函,LSD00259249323.pdf,LSD002592493232697HF.pdf
587.0,金洲慈航,2019-6-18,年报问询函,CDD00058754839.pdf,CDD000587548391587HF.pdf
996.0,中国中期,2019-6-18,年报问询函,CDD00099654858.pdf,CDD000996548581588HF.pdf
971.0,*ST高升,2019-6-18,年报问询函,CDD00097154868.pdf,CDD000971548681584HF.pdf
2072.0,*ST凯瑞,2019-6-17,问询函,LSD00207249326.pdf,LSD002072493262603HF.pdf
917.0,电广传媒,2019-6-17,年报问询函,CDD00091754877.pdf,CDD000917548771591HF.pdf
2761.0,多喜爱,2019-6-17,许可类重组问询函,LSD00276148256.pdf,LSD002761482562590HF.pdf
2569.0,*ST步森,2019-6-17,关注函,LSD00256948190.pdf,LSD002569481902593HF.pdf
2617.0,露笑科技,2019-6-17,关注函,LSD00261748279.pdf,LSD002617482792612HF.pdf
2312.0,三泰控股,2019-6-14,非许可类重组问询函,LSD00231247943.pdf,LSD002312479432622HF.pdf
2243.0,通产丽星,2019-6-14,许可类重组问询函,LSD00224348234.pdf,LSD002243482342595HF.pdf
2444.0,巨星科技,2019-6-14,非许可类重组问询函,LSD00244448177.pdf,LSD002444481772606HF.pdf
2333.0,*ST罗普,2019-6-14,关注函,LSD00233348224.pdf,LSD002333482242589HF.pdf
661.0,长春高新,2019-6-13,许可类重组问询函,CDD00066154983.pdf,CDD000661549831561HF.pdf
2168.0,惠程科技,2019-6-13,关注函,LSD00216848192.pdf,LSD002168481922592HF.pdf
861.0,海印股份,2019-6-13,关注函,CDD00086154980.pdf,CDD000861549801563HF.pdf
2239.0,奥特佳,2019-6-13,关注函,LSD00223948043.pdf,LSD002239480432625HF.pdf
2134.0,天津普林,2019-6-13,年报问询函,LSD00213448130.pdf,LSD002134481302587HF.pdf
2505.0,大康农业,2019-6-12,年报问询函,LSD00250547972.pdf,LSD002505479722624HF.pdf
564.0,供销大集,2019-6-12,年报问询函,CDD00056454907.pdf,CDD000564549071571HF.pdf
2338.0,奥普光电,2019-6-12,许可类重组问询函,LSD00233847973.pdf,LSD002338479732619HF.pdf
2723.0,金莱特,2019-6-11,年报问询函,LSD00272347638.pdf,LSD002723476382616HF.pdf
2459.0,天业通联,2019-6-11,问询函,LSD00245948068.pdf,LSD002459480682567HF.pdf
2337.0,赛象科技,2019-6-10,年报问询函,LSD00233747555.pdf,LSD002337475552602HF.pdf
2147.0,ST新光,2019-6-10,问询函,LSD00214748016.pdf,LSD002147480162586HF.pdf
2180.0,纳思达,2019-6-10,年报问询函,LSD00218047908.pdf,LSD002180479082635HF.pdf
2309.0,中利集团,2019-6-10,年报问询函,LSD00230947587.pdf,LSD002309475872611HF.pdf
2240.0,威华股份,2019-6-6,许可类重组问询函,LSD00224047992.pdf,LSD002240479922579HF.pdf
622.0,恒立实业,2019-6-6,年报问询函,CDD00062254845.pdf,CDD000622548451560HF.pdf
908.0,景峰医药,2019-6-6,年报问询函,CDD00090854837.pdf,CDD000908548371580HF.pdf
785.0,武汉中商,2019-6-6,许可类重组问询函,CDD00078554815.pdf,CDD000785548151537HF.pdf
2197.0,证通电子,2019-6-6,关注函,LSD00219747994.pdf,LSD002197479942571HF.pdf
2198.0,嘉应制药,2019-6-6,年报问询函,LSD00219847877.pdf,LSD002198478772599HF.pdf
2437.0,誉衡药业,2019-6-6,年报问询函,LSD00243747536.pdf,LSD002437475362598HF.pdf
2660.0,茂硕电源,2019-6-5,关注函,LSD00266047988.pdf,LSD002660479882559HF.pdf
2450.0,*ST康得,2019-6-5,关注函,LSD00245047970.pdf,LSD002450479702565HF.pdf
662.0,天夏智慧,2019-6-5,年报问询函,CDD00066254401.pdf,CDD000662544011569HF.pdf
2366.0,台海核电,2019-6-5,关注函,LSD00236647929.pdf,LSD002366479292628HF.pdf
2280.0,联络互动,2019-6-5,年报问询函,LSD00228047806.pdf,LSD002280478062601HF.pdf
611.0,*ST天首,2019-6-4,年报问询函,CDD00061154734.pdf,CDD000611547341552HF.pdf
669.0,金鸿控股,2019-6-4,年报问询函,CDD00066954650.pdf,CDD000669546501577HF.pdf
2411.0,延安必康,2019-6-4,年报问询函,LSD00241147650.pdf,LSD002411476502597HF.pdf
637.0,茂化实华,2019-6-4,关注函,CDD00063754777.pdf,CDD000637547771623HF.pdf
2650.0,加加食品,2019-6-4,年报问询函,LSD00265047822.pdf,LSD002650478222600HF.pdf
766.0,通化金马,2019-6-4,关注函,CDD00076654773.pdf,CDD000766547731579HF.pdf
2199.0,东晶电子,2019-6-4,问询函,LSD00219947939.pdf,LSD002199479392555HF.pdf
927.0,一汽夏利,2019-6-4,年报问询函,CDD00092754624.pdf,
2793.0,东音股份,2019-6-4,许可类重组问询函,LSD00279347886.pdf,LSD002793478862580HF.pdf
972.0,ST中基,2019-6-4,年报问询函,CDD00097254703.pdf,CDD000972547031530HF.pdf
2656.0,摩登大道,2019-6-4,年报问询函,LSD00265647630.pdf,LSD002656476302578HF.pdf
18.0,*ST神城,2019-6-4,年报问询函,CDD00001854359.pdf,CDD000018543591576HF.pdf
5.0,世纪星源,2019-6-4,年报问询函,CDD00000554499.pdf,CDD000005544991565HF.pdf
796.0,凯撒旅游,2019-6-3,年报问询函,CDD00079654682.pdf,CDD000796546821553HF.pdf
2579.0,中京电子,2019-6-3,许可类重组问询函,LSD00257947810.pdf,LSD002579478102561HF.pdf
2199.0,东晶电子,2019-6-3,许可类重组问询函,LSD00219947815.pdf,LSD002199478152615HF.pdf
159.0,国际实业,2019-6-3,年报问询函,CDD00015954608.pdf,CDD000159546081544HF.pdf
2562.0,兄弟科技,2019-6-3,关注函,LSD00256247818.pdf,LSD002562478182574HF.pdf
2118.0,紫鑫药业,2019-6-3,年报问询函,LSD00211847738.pdf,LSD002118477382554HF.pdf
723.0,美锦能源,2019-6-3,年报问询函,CDD00072354596.pdf,CDD000723545961542HF.pdf
716.0,黑芝麻,2019-6-3,年报问询函,CDD00071654335.pdf,CDD000716543351529HF.pdf
576.0,广东甘化,2019-6-2,年报问询函,CDD00057654457.pdf,CDD000576544571541HF.pdf
673.0,当代东方,2019-6-2,年报问询函,CDD00067354600.pdf,CDD000673546001592HF.pdf
793.0,华闻传媒,2019-6-2,年报问询函,CDD00079354568.pdf,CDD000793545681557HF.pdf
504.0,*ST生物,2019-6-1,年报问询函,CDD00050454672.pdf,CDD000504546721612HF.pdf
2069.0,獐子岛,2019-6-1,年报问询函,LSD00206947761.pdf,LSD002069477612563HF.pdf
2509.0,天广中茂,2019-5-31,关注函,LSD00250947794.pdf,LSD002509477942543HF.pdf
572.0,*ST 海马,2019-5-31,年报问询函,CDD00057254579.pdf,
922.0,佳电股份,2019-5-31,年报问询函,CDD00092254678.pdf,CDD000922546781532HF.pdf
410.0,沈阳机床,2019-5-31,年报问询函,CDD00041054494.pdf,CDD000410544941528HF.pdf
2638.0,勤上股份,2019-5-31,年报问询函,LSD00263847385.pdf,LSD002638473852659HF.pdf
2076.0,雪 莱 特,2019-5-31,年报问询函,LSD00207647338.pdf,LSD002076473382608HF.pdf
2684.0,*ST猛狮,2019-5-31,年报问询函,LSD00268447773.pdf,LSD002684477732686HF.pdf
2629.0,*ST仁智,2019-5-31,年报问询函,LSD00262947780.pdf,LSD002629477802645HF.pdf
2592.0,八菱科技,2019-5-31,年报问询函,LSD00259247770.pdf,LSD002592477702647HF.pdf
2089.0,新 海 宜,2019-5-31,年报问询函,LSD00208947322.pdf,LSD002089473222639HF.pdf
933.0,神火股份,2019-5-31,年报问询函,CDD00093354284.pdf,CDD000933542841558HF.pdf
571.0,*ST大洲,2019-5-31,年报问询函,CDD00057154557.pdf,CDD000571545571573HF.pdf
